timestamp,aht21_present,temperature_C,humidity_pct,ens160_present,AQI,TVOC_ppb,eCO2_ppm,bmp180_present,pressure_hPa,altitude_m,mhz19_present,co2_ppm
2025-10-25T00:27:14,True,19.8,40.65,True,3,606,897,True,982.79,256.8,True,609
2025-10-25T00:27:44,True,19.8,40.78,True,3,613,900,True,982.74,257.5,True,608
2025-10-25T00:28:14,True,19.8,40.8,True,3,595,894,True,982.73,256.5,True,620
2025-10-25T00:28:45,True,19.8,40.89,True,3,594,894,True,982.78,257.0,True,617
2025-10-25T00:29:15,True,19.8,40.89,True,3,608,898,True,982.84,256.5,True,607
2025-10-25T00:29:45,True,19.8,40.59,True,3,581,890,True,982.73,257.2,True,602
2025-10-25T00:30:15,True,19.8,40.73,True,3,565,886,True,982.73,257.2,True,608
2025-10-25T00:30:46,True,19.8,40.82,True,3,582,890,True,982.67,257.2,True,612
2025-10-25T00:31:16,True,19.8,40.79,True,3,569,887,True,982.78,257.3,True,608
2025-10-25T00:31:46,True,19.8,40.71,True,3,590,893,True,982.78,257.4,True,615
2025-10-25T00:32:17,True,19.8,40.74,True,3,578,889,True,982.63,257.1,True,613
2025-10-25T00:32:47,True,19.8,40.71,True,3,574,888,True,982.63,257.7,True,613
2025-10-25T00:33:17,True,19.7,40.61,True,3,555,883,True,982.64,257.7,True,600
2025-10-25T00:33:48,True,19.7,40.64,True,3,609,899,True,982.65,257.6,True,608
2025-10-25T00:34:18,True,19.8,40.68,True,3,600,896,True,982.64,258.2,True,609
2025-10-25T00:34:48,True,19.8,40.72,True,3,577,889,True,982.62,258.1,True,604
2025-10-25T00:35:19,True,19.8,40.78,True,3,569,887,True,982.57,258.3,True,605
2025-10-25T00:35:49,True,19.8,40.78,True,3,572,888,True,982.62,258.6,True,606
2025-10-25T00:36:19,True,19.8,40.79,True,3,583,891,True,982.63,258.2,True,613
2025-10-25T00:36:50,True,19.8,40.88,True,3,602,896,True,982.67,258.4,True,617
2025-10-25T00:37:20,True,19.8,40.69,True,3,579,890,True,982.61,258.6,True,612
2025-10-25T00:37:50,True,19.8,40.71,True,3,591,893,True,982.48,258.8,True,618
2025-10-25T00:38:20,True,19.8,40.87,True,3,590,893,True,982.51,258.8,True,618
2025-10-25T00:38:51,True,19.8,40.88,True,3,600,896,True,982.63,258.3,True,618
2025-10-25T00:39:21,True,19.8,40.84,True,3,593,894,True,982.64,258.0,True,617
2025-10-25T00:39:51,True,19.8,40.88,True,3,590,893,True,982.6,258.7,True,615
2025-10-25T00:40:22,True,19.7,40.85,True,3,566,886,True,982.52,259.1,True,616
2025-10-25T00:40:52,True,19.8,40.91,True,3,560,884,True,982.62,258.8,True,613
2025-10-25T00:41:22,True,19.8,40.89,True,3,571,887,True,982.63,258.6,True,611
2025-10-25T00:41:53,True,19.7,40.94,True,3,540,878,True,982.58,258.6,True,615
2025-10-25T00:42:23,True,19.7,40.95,True,3,544,879,True,982.62,257.9,True,618
2025-10-25T00:42:53,True,19.7,41.07,True,3,556,883,True,982.57,258.3,True,613
2025-10-25T00:43:24,True,19.7,41.1,True,3,545,880,True,982.58,259.0,True,622
2025-10-25T00:43:54,True,19.8,41.0,True,3,544,879,True,982.57,258.5,True,619
2025-10-25T00:44:24,True,19.7,41.06,True,3,520,872,True,982.59,258.4,True,609
2025-10-25T00:44:54,True,19.8,41.03,True,3,530,875,True,982.66,258.0,True,615
2025-10-25T00:45:25,True,19.7,41.08,True,3,555,883,True,982.52,259.3,True,627
2025-10-25T00:45:55,True,19.8,41.05,True,3,539,878,True,982.57,257.7,True,620
2025-10-25T00:46:25,True,19.8,40.95,True,3,542,879,True,982.48,259.1,True,619
2025-10-25T00:46:56,True,19.8,40.83,True,3,571,887,True,982.6,258.5,True,611
2025-10-25T00:47:26,True,19.8,40.95,True,3,557,883,True,982.51,258.3,True,613
2025-10-25T00:47:56,True,19.8,41.04,True,3,539,878,True,982.58,258.6,True,609
2025-10-25T00:48:27,True,19.7,41.1,True,3,547,880,True,982.46,259.0,True,617
2025-10-25T00:48:57,True,19.8,40.98,True,3,538,878,True,982.5,258.6,True,613
2025-10-25T00:49:27,True,19.8,41.08,True,3,549,881,True,982.48,259.1,True,606
2025-10-25T00:49:58,True,19.7,41.08,True,3,534,876,True,982.55,258.7,True,620
2025-10-25T00:50:28,True,19.7,41.07,True,3,519,872,True,982.5,259.8,True,618
2025-10-25T00:50:58,True,19.8,41.09,True,3,509,869,True,982.51,258.9,True,627
2025-10-25T00:51:29,True,19.7,41.01,True,3,536,877,True,982.46,259.4,True,621
2025-10-25T00:51:59,True,19.7,41.18,True,3,513,870,True,982.46,259.7,True,625
2025-10-25T00:52:29,True,19.7,41.18,True,3,517,871,True,982.47,259.3,True,620
2025-10-25T00:52:59,True,19.8,41.22,True,3,535,877,True,982.56,259.6,True,613
2025-10-25T00:53:30,True,19.8,41.18,True,3,515,871,True,982.44,259.6,True,616
2025-10-25T00:54:00,True,19.7,41.18,True,3,511,869,True,982.37,260.1,True,617
2025-10-25T00:54:30,True,19.8,41.2,True,3,519,872,True,982.53,259.2,True,624
2025-10-25T00:55:01,True,19.8,41.19,True,3,533,876,True,982.51,259.2,True,620
2025-10-25T00:55:31,True,19.8,41.19,True,3,526,874,True,982.37,259.6,True,624
2025-10-25T00:56:01,True,19.7,41.18,True,3,509,869,True,982.53,260.3,True,631
2025-10-25T00:56:32,True,19.7,41.24,True,3,515,871,True,982.46,259.7,True,628
2025-10-25T00:57:02,True,19.7,41.29,True,3,494,864,True,982.51,259.3,True,622
2025-10-25T00:57:32,True,19.7,41.27,True,3,484,861,True,982.45,259.5,True,622
2025-10-25T00:58:03,True,19.7,41.32,True,3,504,867,True,982.38,259.7,True,620
2025-10-25T00:58:33,True,19.7,41.28,True,3,503,867,True,982.45,259.7,True,622
2025-10-25T00:59:03,True,19.7,41.39,True,3,486,862,True,982.42,259.5,True,618
2025-10-25T00:59:33,True,19.7,41.38,True,3,522,873,True,982.37,259.8,True,617
2025-10-25T01:00:04,True,19.7,41.36,True,3,544,879,True,982.38,259.9,True,620
2025-10-25T01:00:34,True,19.7,41.33,True,3,544,879,True,982.4,259.7,True,620
2025-10-25T01:01:04,True,19.7,41.32,True,3,527,874,True,982.47,260.1,True,612
2025-10-25T01:01:35,True,19.7,41.36,True,3,517,871,True,982.41,259.7,True,611
2025-10-25T01:02:05,True,19.7,41.32,True,3,544,879,True,982.45,259.1,True,613
2025-10-25T01:02:35,True,19.7,41.3,True,3,547,880,True,982.48,259.7,True,615
2025-10-25T01:03:06,True,19.7,41.37,True,3,536,877,True,982.48,259.0,True,613
2025-10-25T01:03:36,True,19.7,41.4,True,3,561,885,True,982.48,259.7,True,613
2025-10-25T01:04:06,True,19.7,41.29,True,3,565,886,True,982.4,260.1,True,611
2025-10-25T01:04:37,True,19.7,41.26,True,3,564,885,True,982.46,259.7,True,615
2025-10-25T01:05:07,True,19.7,41.38,True,3,542,879,True,982.4,259.7,True,617
2025-10-25T01:05:37,True,19.7,41.45,True,3,547,880,True,982.32,260.3,True,616
2025-10-25T01:06:07,True,19.7,41.47,True,3,538,878,True,982.32,260.2,True,616
2025-10-25T01:06:38,True,19.7,41.45,True,3,550,881,True,982.34,259.8,True,629
2025-10-25T01:07:08,True,19.7,41.49,True,3,544,879,True,982.37,260.3,True,630
2025-10-25T01:07:38,True,19.7,41.49,True,3,558,883,True,982.42,259.7,True,619
2025-10-25T01:08:09,True,19.7,41.49,True,3,539,878,True,982.44,259.7,True,615
2025-10-25T01:08:39,True,19.7,41.36,True,3,524,873,True,982.44,259.4,True,620
2025-10-25T01:09:09,True,19.7,41.31,True,3,560,884,True,982.39,260.5,True,621
2025-10-25T01:09:40,True,19.7,41.32,True,3,554,882,True,982.35,259.8,True,618
2025-10-25T01:10:10,True,19.7,41.43,True,3,526,874,True,982.42,261.1,True,622
2025-10-25T01:10:40,True,19.7,41.37,True,3,535,877,True,982.33,260.3,True,620
2025-10-25T01:11:11,True,19.7,41.26,True,3,503,867,True,982.35,260.3,True,620
2025-10-25T01:11:41,True,19.7,41.32,True,3,546,880,True,982.42,259.7,True,620
2025-10-25T01:12:11,True,19.7,41.31,True,3,565,886,True,982.35,260.0,True,627
2025-10-25T01:12:41,True,19.7,41.48,True,3,553,882,True,982.39,260.1,True,623
2025-10-25T01:13:12,True,19.7,41.42,True,3,575,889,True,982.4,259.9,True,631
2025-10-25T01:13:42,True,19.7,41.42,True,3,574,888,True,982.35,259.7,True,629
2025-10-25T01:14:12,True,19.7,41.43,True,3,553,882,True,982.35,260.3,True,625
2025-10-25T01:14:43,True,19.7,41.41,True,3,576,889,True,982.34,260.3,True,620
2025-10-25T01:15:13,True,19.7,41.39,True,3,527,874,True,982.3,260.3,True,622
2025-10-25T01:15:43,True,19.7,41.51,True,3,549,881,True,982.24,260.1,True,627
2025-10-25T01:16:14,True,19.7,41.53,True,3,534,876,True,982.4,259.7,True,624
2025-10-25T01:16:44,True,19.7,41.54,True,3,538,878,True,982.31,259.7,True,630
2025-10-25T01:17:14,True,19.7,41.59,True,3,520,872,True,982.31,260.1,True,631
2025-10-25T01:17:45,True,19.7,41.56,True,3,527,874,True,982.37,260.0,True,629
2025-10-25T01:18:15,True,19.7,41.44,True,3,520,872,True,982.31,260.4,True,623
2025-10-25T01:18:45,True,19.7,41.5,True,3,512,870,True,982.35,260.0,True,615
2025-10-25T01:19:15,True,19.7,41.53,True,3,505,868,True,982.29,259.8,True,620
2025-10-25T01:19:46,True,19.7,41.47,True,3,512,870,True,982.35,259.3,True,617
2025-10-25T01:20:16,True,19.7,41.53,True,3,523,873,True,982.35,260.0,True,618
2025-10-25T01:20:46,True,19.7,41.55,True,3,511,870,True,982.47,260.0,True,634
2025-10-25T01:21:17,True,19.7,41.52,True,3,599,895,True,982.4,260.0,True,628
2025-10-25T01:21:47,True,19.7,41.54,True,3,535,877,True,982.36,260.0,True,627
2025-10-25T01:22:17,True,19.7,41.54,True,3,544,879,True,982.39,260.0,True,632
2025-10-25T01:22:48,True,19.7,41.58,True,3,526,874,True,982.35,260.3,True,634
2025-10-25T01:23:18,True,19.7,41.67,True,3,518,872,True,982.4,260.4,True,632
2025-10-25T01:23:48,True,19.7,41.55,True,3,508,869,True,982.34,260.8,True,636
2025-10-25T01:24:19,True,19.7,41.5,True,3,502,867,True,982.31,260.3,True,629
2025-10-25T01:24:49,True,19.7,41.49,True,3,518,872,True,982.4,260.1,True,624
2025-10-25T01:25:19,True,19.7,41.48,True,3,571,887,True,982.41,260.3,True,619
2025-10-25T01:25:50,True,19.7,41.42,True,3,571,887,True,982.4,260.0,True,615
2025-10-25T01:26:20,True,19.7,41.52,True,3,547,880,True,982.49,260.3,True,622
2025-10-25T01:26:50,True,19.7,41.51,True,3,557,883,True,982.4,259.7,True,621
2025-10-25T01:27:20,True,19.7,41.5,True,3,530,875,True,982.38,260.2,True,629
2025-10-25T01:27:51,True,19.7,41.56,True,3,516,871,True,982.39,260.3,True,625
2025-10-25T01:28:21,True,19.7,41.52,True,3,529,875,True,982.28,260.9,True,624
2025-10-25T01:28:51,True,19.7,41.61,True,3,543,879,True,982.31,260.5,True,628
2025-10-25T01:29:22,True,19.7,41.62,True,3,533,876,True,982.28,260.6,True,623
2025-10-25T01:29:52,True,19.7,41.7,True,3,535,877,True,982.35,260.2,True,623
2025-10-25T01:30:22,True,19.7,41.59,True,3,511,869,True,982.24,260.8,True,631
2025-10-25T01:30:53,True,19.7,41.58,True,3,526,874,True,982.37,260.3,True,628
2025-10-25T01:31:23,True,19.7,41.56,True,3,535,877,True,982.4,259.7,True,629
2025-10-25T01:31:53,True,19.7,41.58,True,3,522,873,True,982.36,259.8,True,629
2025-10-25T01:32:24,True,19.7,41.67,True,3,515,871,True,982.36,260.3,True,628
2025-10-25T01:32:54,True,19.7,41.61,True,3,531,875,True,982.4,260.3,True,628
2025-10-25T01:33:24,True,19.7,41.54,True,3,505,868,True,982.31,259.4,True,624
2025-10-25T01:33:55,True,19.7,41.64,True,3,503,867,True,982.44,260.5,True,615
2025-10-25T01:34:25,True,19.7,41.65,True,3,520,872,True,982.37,261.1,True,612
2025-10-25T01:34:55,True,19.7,41.6,True,3,539,878,True,982.4,260.5,True,622
2025-10-25T01:35:25,True,19.7,41.6,True,3,531,875,True,982.3,261.3,True,623
2025-10-25T01:35:56,True,19.7,41.63,True,3,529,875,True,982.4,260.0,True,621
2025-10-25T01:36:26,True,19.7,41.59,True,3,540,878,True,982.25,261.3,True,620
2025-10-25T01:36:56,True,19.7,41.56,True,3,545,880,True,982.31,260.9,True,622
2025-10-25T01:37:27,True,19.7,41.56,True,3,537,877,True,982.34,260.3,True,621
2025-10-25T01:37:57,True,19.7,41.43,True,3,540,878,True,982.28,260.6,True,614
2025-10-25T01:38:27,True,19.7,41.54,True,3,560,884,True,982.27,260.9,True,610
2025-10-25T01:38:58,True,19.7,41.49,True,3,534,877,True,982.28,260.2,True,607
2025-10-25T01:39:28,True,19.7,41.48,True,3,533,876,True,982.4,260.3,True,612
2025-10-25T01:39:58,True,19.7,41.52,True,3,544,879,True,982.3,260.7,True,621
2025-10-25T01:40:29,True,19.7,41.57,True,3,548,881,True,982.39,259.9,True,618
2025-10-25T01:40:59,True,19.7,41.59,True,3,558,884,True,982.4,260.2,True,609
2025-10-25T01:41:29,True,19.7,41.52,True,3,506,868,True,982.33,259.6,True,609
2025-10-25T01:41:59,True,19.7,41.61,True,3,538,878,True,982.37,260.9,True,611
2025-10-25T01:42:30,True,19.7,41.52,True,3,539,878,True,982.4,260.9,True,611
2025-10-25T01:43:00,True,19.7,41.6,True,3,542,879,True,982.37,260.2,True,609
2025-10-25T01:43:30,True,19.7,41.66,True,3,550,881,True,982.39,260.0,True,610
2025-10-25T01:44:01,True,19.7,41.58,True,3,567,886,True,982.37,259.7,True,604
2025-10-25T01:44:31,True,19.7,41.58,True,3,540,878,True,982.39,260.3,True,602
2025-10-25T01:45:01,True,19.7,41.65,True,3,553,882,True,982.36,260.8,True,610
2025-10-25T01:45:32,True,19.7,41.62,True,3,533,876,True,982.39,260.5,True,608
2025-10-25T01:46:02,True,19.7,41.72,True,3,526,874,True,982.32,260.7,True,618
2025-10-25T01:46:32,True,19.7,41.71,True,3,531,876,True,982.36,260.6,True,616
2025-10-25T01:47:03,True,19.7,41.69,True,3,516,871,True,982.3,260.8,True,602
2025-10-25T01:47:33,True,19.7,41.68,True,3,520,872,True,982.39,260.8,True,606
2025-10-25T01:48:03,True,19.7,41.66,True,3,514,870,True,982.31,260.3,True,611
2025-10-25T01:48:33,True,19.7,41.79,True,3,498,866,True,982.27,260.5,True,612
2025-10-25T01:49:04,True,19.7,41.69,True,3,499,866,True,982.27,261.2,True,611
2025-10-25T01:49:34,True,19.7,41.72,True,3,521,873,True,982.24,260.5,True,602
2025-10-25T01:50:04,True,19.7,41.74,True,3,492,864,True,982.24,261.4,True,610
2025-10-25T01:50:35,True,19.7,41.81,True,3,512,870,True,982.25,261.3,True,615
2025-10-25T01:51:05,True,19.7,41.85,True,3,516,871,True,982.28,261.2,True,613
2025-10-25T01:51:35,True,19.7,41.75,True,3,493,864,True,982.26,261.3,True,613
2025-10-25T01:52:06,True,19.7,41.87,True,3,523,873,True,982.16,260.9,True,618
2025-10-25T01:52:36,True,19.7,41.76,True,3,514,870,True,982.24,261.2,True,604
2025-10-25T01:53:06,True,19.7,41.88,True,3,504,867,True,982.16,261.2,True,614
2025-10-25T01:53:37,True,19.7,41.89,True,3,524,873,True,982.27,261.6,True,620
2025-10-25T01:54:07,True,19.7,41.91,True,3,519,872,True,982.18,261.8,True,619
2025-10-25T01:54:37,True,19.7,41.89,True,3,506,868,True,982.2,261.8,True,607
2025-10-25T01:55:07,True,19.7,41.84,True,3,497,865,True,982.24,261.6,True,616
2025-10-25T01:55:38,True,19.7,41.83,True,3,497,865,True,982.21,260.8,True,615
2025-10-25T01:56:08,True,19.7,41.88,True,3,495,864,True,982.28,261.2,True,608
2025-10-25T01:56:38,True,19.7,41.83,True,3,509,869,True,982.25,261.7,True,608
2025-10-25T01:57:09,True,19.7,41.88,True,3,496,865,True,982.19,262.1,True,617
2025-10-25T01:57:39,True,19.7,42.04,True,3,518,872,True,982.26,262.0,True,622
2025-10-25T01:58:09,True,19.7,41.99,True,3,511,870,True,982.23,261.3,True,619
2025-10-25T01:58:40,True,19.7,42.0,True,3,494,864,True,982.26,261.5,True,620
2025-10-25T01:59:10,True,19.7,42.14,True,3,515,871,True,982.19,261.8,True,617
2025-10-25T01:59:40,True,19.7,42.18,True,3,504,867,True,982.26,261.9,True,622
2025-10-25T02:00:11,True,19.7,42.11,True,3,523,873,True,982.15,261.6,True,622
2025-10-25T02:00:41,True,19.7,42.07,True,3,492,864,True,982.1,262.1,True,622
2025-10-25T02:01:11,True,19.7,42.06,True,3,492,864,True,982.18,261.5,True,616
2025-10-25T02:01:41,True,19.7,42.08,True,3,503,867,True,982.15,262.3,True,620
2025-10-25T02:02:12,True,19.7,42.13,True,3,519,872,True,982.06,262.1,True,629
2025-10-25T02:02:42,True,19.7,42.23,True,3,530,875,True,982.12,262.3,True,618
2025-10-25T02:03:12,True,19.7,42.19,True,3,504,867,True,982.14,262.3,True,630
2025-10-25T02:03:43,True,19.7,42.15,True,3,518,872,True,982.06,262.2,True,631
2025-10-25T02:04:13,True,19.7,42.15,True,3,518,872,True,981.98,262.8,True,628
2025-10-25T02:04:43,True,19.7,42.23,True,3,488,863,True,982.03,262.9,True,627
2025-10-25T02:05:14,True,19.7,42.22,True,3,466,856,True,981.95,262.7,True,617
2025-10-25T02:05:44,True,19.7,42.16,True,3,511,869,True,982.12,262.7,True,618
2025-10-25T02:06:14,True,19.7,42.18,True,3,512,870,True,982.03,262.4,True,616
2025-10-25T02:06:45,True,19.7,42.25,True,3,513,870,True,981.98,263.2,True,625
2025-10-25T02:07:15,True,19.7,42.2,True,3,487,862,True,981.95,263.2,True,620
2025-10-25T02:07:45,True,19.7,42.21,True,3,492,864,True,982.08,262.0,True,619
2025-10-25T02:08:16,True,19.7,41.99,True,3,505,868,True,982.05,263.2,True,614
2025-10-25T02:08:46,True,19.7,42.04,True,3,515,871,True,982.02,263.4,True,608
2025-10-25T02:09:16,True,19.7,42.1,True,3,521,872,True,981.96,263.7,True,608
2025-10-25T02:09:46,True,19.7,42.2,True,3,520,872,True,982.02,263.7,True,615
2025-10-25T02:10:17,True,19.7,42.24,True,3,536,877,True,981.96,263.9,True,616
2025-10-25T02:10:47,True,19.7,42.26,True,3,542,879,True,981.93,263.8,True,613
2025-10-25T02:11:17,True,19.7,42.29,True,3,498,866,True,981.93,263.4,True,609
2025-10-25T02:11:48,True,19.7,42.34,True,3,514,870,True,981.94,264.3,True,611
2025-10-25T02:12:18,True,19.7,42.33,True,3,536,877,True,982.0,263.6,True,610
2025-10-25T02:12:48,True,19.7,42.22,True,3,512,870,True,981.99,264.4,True,615
2025-10-25T02:13:19,True,19.7,42.28,True,3,523,873,True,981.97,263.8,True,609
2025-10-25T02:13:49,True,19.7,42.42,True,3,495,864,True,981.77,264.2,True,616
2025-10-25T02:14:19,True,19.7,42.35,True,3,513,870,True,981.99,263.8,True,616
2025-10-25T02:14:50,True,19.7,42.35,True,3,517,871,True,981.9,264.4,True,613
2025-10-25T02:15:20,True,19.7,42.33,True,3,487,862,True,981.93,263.8,True,604
2025-10-25T02:15:50,True,19.7,42.42,True,3,502,867,True,981.91,264.2,True,606
2025-10-25T02:16:20,True,19.7,42.4,True,3,508,868,True,981.91,263.8,True,607
2025-10-25T02:16:51,True,19.7,42.46,True,3,542,879,True,981.85,263.8,True,604
2025-10-25T02:17:21,True,19.7,42.44,True,3,520,872,True,981.82,264.5,True,607
2025-10-25T02:17:51,True,19.7,42.38,True,3,523,873,True,981.82,263.9,True,605
2025-10-25T02:18:22,True,19.7,42.46,True,3,514,870,True,981.88,264.7,True,605
2025-10-25T02:18:52,True,19.7,42.42,True,3,505,868,True,981.91,264.7,True,600
2025-10-25T02:19:22,True,19.7,42.44,True,3,546,880,True,981.87,264.5,True,605
2025-10-25T02:19:53,True,19.7,42.35,True,3,530,875,True,981.97,264.1,True,605
2025-10-25T02:20:23,True,19.7,42.43,True,3,544,880,True,981.88,263.9,True,604
2025-10-25T02:20:53,True,19.7,42.49,True,3,512,870,True,981.79,264.4,True,608
2025-10-25T02:21:24,True,19.7,42.58,True,3,500,866,True,981.86,264.1,True,617
2025-10-25T02:21:54,True,19.7,42.54,True,3,512,870,True,981.88,265.2,True,609
2025-10-25T02:22:24,True,19.7,42.56,True,3,510,869,True,981.86,264.5,True,617
2025-10-25T02:22:54,True,19.7,42.56,True,3,536,877,True,981.89,264.2,True,608
2025-10-25T02:23:25,True,19.7,42.46,True,3,540,878,True,981.84,265.2,True,615
2025-10-25T02:23:55,True,19.7,42.48,True,3,519,872,True,981.79,264.6,True,609
2025-10-25T02:24:25,True,19.7,42.51,True,3,505,868,True,981.88,264.5,True,606
2025-10-25T02:24:56,True,19.7,42.51,True,3,533,876,True,981.88,264.3,True,611
2025-10-25T02:25:26,True,19.7,42.58,True,3,530,875,True,981.86,265.1,True,614
2025-10-25T02:25:56,True,19.7,42.54,True,3,519,872,True,981.82,265.0,True,610
2025-10-25T02:26:27,True,19.7,42.51,True,3,538,878,True,981.82,265.0,True,605
2025-10-25T02:26:57,True,19.7,42.61,True,3,507,868,True,981.84,264.4,True,613
2025-10-25T02:27:27,True,19.7,42.68,True,3,503,867,True,981.79,265.0,True,612
2025-10-25T02:27:58,True,19.7,42.72,True,3,511,869,True,981.89,264.6,True,611
2025-10-25T02:28:28,True,19.7,42.54,True,3,499,866,True,981.87,265.0,True,608
2025-10-25T02:28:58,True,19.7,42.61,True,3,525,874,True,981.74,265.6,True,606
2025-10-25T02:29:29,True,19.7,42.58,True,3,494,864,True,981.83,265.0,True,609
2025-10-25T02:29:59,True,19.7,42.69,True,3,494,864,True,981.84,265.0,True,617
2025-10-25T02:30:29,True,19.7,42.71,True,3,516,871,True,981.8,265.2,True,613
2025-10-25T02:30:59,True,19.7,42.62,True,3,493,864,True,981.76,265.0,True,606
2025-10-25T02:31:30,True,19.7,42.63,True,3,524,873,True,981.77,265.3,True,609
2025-10-25T02:32:00,True,19.7,42.71,True,3,523,873,True,981.74,265.4,True,611
2025-10-25T02:32:30,True,19.7,42.62,True,3,520,872,True,981.76,265.3,True,611
2025-10-25T02:33:01,True,19.7,42.74,True,3,518,871,True,981.75,265.5,True,609
2025-10-25T02:33:31,True,19.7,42.82,True,3,558,884,True,981.77,265.8,True,609
2025-10-25T02:34:01,True,19.7,42.86,True,3,546,880,True,981.7,265.6,True,615
2025-10-25T02:34:32,True,19.7,42.93,True,3,519,872,True,981.75,265.9,True,611
2025-10-25T02:35:02,True,19.7,42.98,True,3,508,869,True,981.79,265.7,True,609
